collection,source_rel_path,filename,file_status,curve_index,short_name,long_name,unit,samples,duration_s,min,max,mean,sample_columns,curve_metadata_keys
ddd,ddd\ddd_y_250911135954.xml.gz,ddd_y_250911135954.xml.gz,,8,p I.2   a,Injection cylinder secondary,[bar],1846,80.0,3.0,236.0,99.47724810400867,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911135954.xml.gz,ddd_y_250911135954.xml.gz,,9,p N Acc a,nitrogen pressure accu,[bar],457,80.0,118.0,136.0,127.4835886214442,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911135954.xml.gz,ddd_y_250911135954.xml.gz,,10,s E     a,ejector stroke,[mm],309,80.0,-0.9,15.1,4.823624595469256,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911135954.xml.gz,ddd_y_250911135954.xml.gz,,11,p Atm   a,Ambient pressure,[mbar],184,80.0,952.0,956.0,952.9891304347826,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911135954.xml.gz,ddd_y_250911135954.xml.gz,,12,p Vac T a,Vacuum tank pressure,[mbar],19,80.0,196.0,210.0,204.94736842105263,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911135954.xml.gz,ddd_y_250911135954.xml.gz,,13,p VacD2 a,VacD2: Vacuum pressure moving platen,[mbar],777,80.0,202.0,1404.0,699.6113256113256,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140158.xml.gz,ddd_y_250911140158.xml.gz,,0,p Soll,Nominal pressure,[bar],271,80.0,3.0,210.0,129.7047970479705,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140158.xml.gz,ddd_y_250911140158.xml.gz,,1,p Sys   a,System pressure,[bar],2960,80.0,0.0,171.0,102.94932432432432,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140158.xml.gz,ddd_y_250911140158.xml.gz,,2,s L     a,die position,[mm],2884,80.0,0.0,990.4,427.86317614424405,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140158.xml.gz,ddd_y_250911140158.xml.gz,,3,p L     a,closing pressure,[bar],1590,80.0,0.0,196.0,105.19433962264151,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140158.xml.gz,ddd_y_250911140158.xml.gz,,4,s I     a,Plunger stroke,[mm],3445,80.0,0.0,764.0,333.4455732946299,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140158.xml.gz,ddd_y_250911140158.xml.gz,,5,v I     a,Casting cylinder velocity,[m/s],486,80.0,-0.37,4.07,0.8116872427983537,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140158.xml.gz,ddd_y_250911140158.xml.gz,,6,p IM    a,Metal pressure: actual,[bar],2653,80.0,0.0,564.0,441.5616283452695,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140158.xml.gz,ddd_y_250911140158.xml.gz,,7,p I.1   a,casting cyl. primary,[bar],1076,80.0,-3.0,164.0,103.76999628252788,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140158.xml.gz,ddd_y_250911140158.xml.gz,,8,p I.2   a,Injection cylinder secondary,[bar],1971,80.0,2.0,236.0,105.90867579908675,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140158.xml.gz,ddd_y_250911140158.xml.gz,,9,p N Acc a,nitrogen pressure accu,[bar],433,80.0,118.0,136.0,127.00923787528869,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140158.xml.gz,ddd_y_250911140158.xml.gz,,10,s E     a,ejector stroke,[mm],310,80.0,-0.9,15.1,4.824193548387097,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140158.xml.gz,ddd_y_250911140158.xml.gz,,11,p Atm   a,Ambient pressure,[mbar],215,80.0,952.0,954.0,952.9581395348837,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140158.xml.gz,ddd_y_250911140158.xml.gz,,12,p Vac T a,Vacuum tank pressure,[mbar],17,80.0,198.0,210.0,206.0,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140158.xml.gz,ddd_y_250911140158.xml.gz,,13,p VacD2 a,VacD2: Vacuum pressure moving platen,[mbar],992,80.0,200.0,1426.0,744.9092741935484,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140402.xml.gz,ddd_y_250911140402.xml.gz,,0,p Soll,Nominal pressure,[bar],271,80.0,3.0,210.0,129.71217712177122,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140402.xml.gz,ddd_y_250911140402.xml.gz,,1,p Sys   a,System pressure,[bar],3381,80.0,1.0,173.0,103.89767968056788,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140402.xml.gz,ddd_y_250911140402.xml.gz,,2,s L     a,die position,[mm],2880,80.0,0.0,990.5,427.48871527777777,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140402.xml.gz,ddd_y_250911140402.xml.gz,,3,p L     a,closing pressure,[bar],1498,80.0,1.0,198.0,105.41989319092123,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140402.xml.gz,ddd_y_250911140402.xml.gz,,4,s I     a,Plunger stroke,[mm],3448,80.0,0.0,764.0,334.16922853828305,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140402.xml.gz,ddd_y_250911140402.xml.gz,,5,v I     a,Casting cylinder velocity,[m/s],505,80.0,-0.37,4.07,0.7705742574257426,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140402.xml.gz,ddd_y_250911140402.xml.gz,,6,p IM    a,Metal pressure: actual,[bar],2680,80.0,0.0,559.0,443.6205223880597,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140402.xml.gz,ddd_y_250911140402.xml.gz,,7,p I.1   a,casting cyl. primary,[bar],1029,80.0,-3.0,164.0,102.64472983479105,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140402.xml.gz,ddd_y_250911140402.xml.gz,,8,p I.2   a,Injection cylinder secondary,[bar],2099,80.0,3.0,237.0,98.00524059075751,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140402.xml.gz,ddd_y_250911140402.xml.gz,,9,p N Acc a,nitrogen pressure accu,[bar],440,80.0,118.0,136.0,127.35909090909091,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140402.xml.gz,ddd_y_250911140402.xml.gz,,10,s E     a,ejector stroke,[mm],293,80.0,-0.9,15.1,5.214392491467577,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140402.xml.gz,ddd_y_250911140402.xml.gz,,11,p Atm   a,Ambient pressure,[mbar],68,80.0,952.0,954.0,953.0882352941177,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140402.xml.gz,ddd_y_250911140402.xml.gz,,12,p Vac T a,Vacuum tank pressure,[mbar],40,80.0,188.0,212.0,199.65,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140402.xml.gz,ddd_y_250911140402.xml.gz,,13,p VacD2 a,VacD2: Vacuum pressure moving platen,[mbar],954,80.0,202.0,1418.0,703.2976939203354,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140615.xml.gz,ddd_y_250911140615.xml.gz,,0,p Soll,Nominal pressure,[bar],250,80.0,3.0,210.0,138.776,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140615.xml.gz,ddd_y_250911140615.xml.gz,,1,p Sys   a,System pressure,[bar],2310,80.0,0.0,183.0,111.34805194805195,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140615.xml.gz,ddd_y_250911140615.xml.gz,,2,s L     a,die position,[mm],3027,80.0,0.0,990.6,395.5396762471093,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140615.xml.gz,ddd_y_250911140615.xml.gz,,3,p L     a,closing pressure,[bar],4001,80.0,1.0,198.0,113.41889527618096,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140615.xml.gz,ddd_y_250911140615.xml.gz,,4,s I     a,Plunger stroke,[mm],2078,80.0,0.0,764.0,296.4937964388835,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140615.xml.gz,ddd_y_250911140615.xml.gz,,5,v I     a,Casting cylinder velocity,[m/s],505,80.0,-0.04,4.21,1.0936000000000001,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140615.xml.gz,ddd_y_250911140615.xml.gz,,6,p IM    a,Metal pressure: actual,[bar],2816,80.0,0.0,568.0,448.08451704545456,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140615.xml.gz,ddd_y_250911140615.xml.gz,,7,p I.1   a,casting cyl. primary,[bar],1173,80.0,-3.0,163.0,116.8849104859335,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140615.xml.gz,ddd_y_250911140615.xml.gz,,8,p I.2   a,Injection cylinder secondary,[bar],1879,80.0,2.0,237.0,98.71208089409261,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140615.xml.gz,ddd_y_250911140615.xml.gz,,9,p N Acc a,nitrogen pressure accu,[bar],515,80.0,118.0,140.0,129.87961165048543,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140615.xml.gz,ddd_y_250911140615.xml.gz,,10,s E     a,ejector stroke,[mm],139,80.0,-0.9,15.3,7.571561151079136,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140615.xml.gz,ddd_y_250911140615.xml.gz,,11,p Atm   a,Ambient pressure,[mbar],71,80.0,952.0,956.0,953.0140845070423,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140615.xml.gz,ddd_y_250911140615.xml.gz,,12,p Vac T a,Vacuum tank pressure,[mbar],72,80.0,20.0,68.0,42.916666666666664,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140615.xml.gz,ddd_y_250911140615.xml.gz,,13,p VacD2 a,VacD2: Vacuum pressure moving platen,[mbar],1224,80.0,46.0,1418.0,690.0337810457517,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140826.xml.gz,ddd_y_250911140826.xml.gz,,0,p Soll,Nominal pressure,[bar],243,80.0,3.0,210.0,138.37860082304528,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140826.xml.gz,ddd_y_250911140826.xml.gz,,1,p Sys   a,System pressure,[bar],2107,80.0,0.0,184.0,106.13858566682487,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140826.xml.gz,ddd_y_250911140826.xml.gz,,2,s L     a,die position,[mm],2901,80.0,0.0,990.6,421.7214408824544,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140826.xml.gz,ddd_y_250911140826.xml.gz,,3,p L     a,closing pressure,[bar],2097,80.0,0.0,197.0,105.35431568907964,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140826.xml.gz,ddd_y_250911140826.xml.gz,,4,s I     a,Plunger stroke,[mm],2169,80.0,0.0,761.0,304.73858921161826,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140826.xml.gz,ddd_y_250911140826.xml.gz,,5,v I     a,Casting cylinder velocity,[m/s],655,80.0,-0.43,2.97,0.7885038167938931,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140826.xml.gz,ddd_y_250911140826.xml.gz,,6,p IM    a,Metal pressure: actual,[bar],2011,80.0,0.0,734.0,518.5400298359025,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140826.xml.gz,ddd_y_250911140826.xml.gz,,7,p I.1   a,casting cyl. primary,[bar],1381,80.0,-3.0,165.0,122.49746560463433,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140826.xml.gz,ddd_y_250911140826.xml.gz,,8,p I.2   a,Injection cylinder secondary,[bar],2110,80.0,1.0,250.0,116.63465165876777,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140826.xml.gz,ddd_y_250911140826.xml.gz,,9,p N Acc a,nitrogen pressure accu,[bar],913,80.0,116.0,136.0,130.24753559693318,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140826.xml.gz,ddd_y_250911140826.xml.gz,,10,s E     a,ejector stroke,[mm],147,80.0,-0.9,15.2,6.854503401360545,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140826.xml.gz,ddd_y_250911140826.xml.gz,,11,p Atm   a,Ambient pressure,[mbar],127,80.0,952.0,954.0,953.0551181102362,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140826.xml.gz,ddd_y_250911140826.xml.gz,,12,p Vac T a,Vacuum tank pressure,[mbar],36,80.0,18.0,30.0,24.218444444444444,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911140826.xml.gz,ddd_y_250911140826.xml.gz,,13,p VacD2 a,VacD2: Vacuum pressure moving platen,[mbar],1198,80.0,32.0,1432.0,655.4090150250418,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911141030.xml.gz,ddd_y_250911141030.xml.gz,,0,p Soll,Nominal pressure,[bar],241,80.0,3.0,210.0,137.91701244813277,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911141030.xml.gz,ddd_y_250911141030.xml.gz,,1,p Sys   a,System pressure,[bar],1973,80.0,0.0,168.0,108.00814799797263,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911141030.xml.gz,ddd_y_250911141030.xml.gz,,2,s L     a,die position,[mm],2909,80.0,0.0,990.596,426.9742165692678,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911141030.xml.gz,ddd_y_250911141030.xml.gz,,3,p L     a,closing pressure,[bar],1670,80.0,0.0,198.0,103.56523772455088,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911141030.xml.gz,ddd_y_250911141030.xml.gz,,4,s I     a,Plunger stroke,[mm],2209,80.0,0.0,761.0,310.78089633318245,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911141030.xml.gz,ddd_y_250911141030.xml.gz,,5,v I     a,Casting cylinder velocity,[m/s],667,80.0,0.0,2.66,0.7253223388305846,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911141030.xml.gz,ddd_y_250911141030.xml.gz,,6,p IM    a,Metal pressure: actual,[bar],2087,80.0,0.0,738.0,520.3991375179684,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
ddd,ddd\ddd_y_250911141030.xml.gz,ddd_y_250911141030.xml.gz,,7,p I.1   a,casting cyl. primary,[bar],1378,80.0,-3.0,162.0,116.42162554426706,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText
