collection,source_rel_path,filename,file_status,size_bytes,metadata_key_count,metadata_keys,curve_count,total_samples,min_duration_s,max_duration_s,curve_headers,sample_headers,curve_metadata_headers,available_curves,checks
ddm,ddm\ddm_y_FliesslaengerformBuehler_0064_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0064_ok.xml.gz,ok,37084,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,6565,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0065_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0065_ok.xml.gz,ok,36179,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,6367,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0066_lok.xml.gz,ddm_y_FliesslaengerformBuehler_0066_lok.xml.gz,lok,37755,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,6672,6.999999,6.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0067_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0067_ok.xml.gz,ok,37475,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,6594,6.999999,6.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0069_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0069_ok.xml.gz,ok,36933,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,6544,6.999999,6.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0070_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0070_ok.xml.gz,ok,36783,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,6547,6.999999,6.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0071_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0071_ok.xml.gz,ok,37293,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,6603,6.999999,6.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0072_bad.xml.gz,ddm_y_FliesslaengerformBuehler_0072_bad.xml.gz,bad,40015,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,7193,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0073_pw.xml.gz,ddm_y_FliesslaengerformBuehler_0073_pw.xml.gz,pw,37472,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,6771,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0074_pw.xml.gz,ddm_y_FliesslaengerformBuehler_0074_pw.xml.gz,pw,36392,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,6559,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0075_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0075_ok.xml.gz,ok,38411,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,6810,9.999999,9.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0076_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0076_ok.xml.gz,ok,38674,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,6928,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0077_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0077_ok.xml.gz,ok,40006,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,7271,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0078_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0078_ok.xml.gz,ok,39613,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,7109,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0079_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0079_ok.xml.gz,ok,38655,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,6903,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0080_ok.xml.gz,ddm_y_FliesslaengerformBuehler_0080_ok.xml.gz,ok,39564,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,7094,8.999999,8.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
ddm,ddm\ddm_y_FliesslaengerformBuehler_0082_lok.xml.gz,ddm_y_FliesslaengerformBuehler_0082_lok.xml.gz,lok,44636,33,castingIdent; cursorPosition; customerOrder; cycleNumber; cycleNumberShortText; dataRange; diagrType; fileDate; fileName; firm; formIdent; formProg; fpo; language; machineId; machineType; metalIdent; poId; qualityAttribute; refTime; relDataStartTime; relViewportStartTime; relZeroPoint; shiftNumber; softwareVersion; sumCycJob; triggerLongText; triggerSVname; triggerShortText; unit; viewportRange; xml_formatVersion; xml_sw,8,8297,9.999999,9.999999,short_name; long_name; unit; samples; duration_s; min; max; mean,CAdtIdx; time_s; time_us; value,color; fractionalDigitsY; longText; objectNumber; objectSVname; offsetY; scaleY; shortText; signalType; unitText,Casting cylinder velocity (v I     a) [m/s]; Casting cylinder velocity (v I) [m/s]; Injection cylinder secondary (p I.2   a) [bar]; Metal pressure: actual (p IM    a) [bar]; Metal pressure: nominal (p IM) [bar]; Plunger stroke (s I     a) [mm]; VacD1: Vacuum pressure fixed platen (p VacD1 a) [mbar]; casting cyl. primary (p I.1   a) [bar],OK
